Year,Observation status,Unit multiplier,SOURCE_DETAIL,SERIES,Reference area,UNIT_MEASURE,Value
2015,Normal value,Units,MOEPD_Zimstat,Renewable energy share in the total final energy consumption [7.2.1],,Percent,41.5
2016,Normal value,Units,MOEPD_Zimstat,Renewable energy share in the total final energy consumption [7.2.1],,Percent,38.0
2022,Normal value,Units,MOEPD_Zimstat,Renewable energy share in the total final energy consumption [7.2.1],,Percent,38.2
2023,Normal value,Units,MOEPD_Zimstat,Renewable energy share in the total final energy consumption [7.2.1],,Percent,39.75
