Year,Observation status,Unit multiplier,SOURCE_DETAIL,SERIES,Reference area,UNIT_MEASURE,Value
2023,Normal value,Units,ZIMPARKS,"Proportion of traded wildlife that was poached or illicitly trafficked [15.7.1,15.c.1]",,Percent,20
