Year,Observation status,Unit multiplier,SOURCE_DETAIL,SERIES,Reference area,UNIT_MEASURE,Value
2015,Normal value,Units,National_Health_Accounts,Proportion of population with large household expenditures on health as a share of total household expenditure or income(3.8.2),,Percent,24.0
2020,Normal value,Units,National_Health_Accounts,Proportion of population with large household expenditures on health as a share of total household expenditure or income(3.8.2),,Percent,10.45
2015,Normal value,Units,National_Health_Accounts,Proportion of population with large household expenditures on health (greater than 25%) as a share of total household expenditure or income [3.8.2],,Percent,24.0
2020,Normal value,Units,National_Health_Accounts,Proportion of population with large household expenditures on health (greater than 25%) as a share of total household expenditure or income [3.8.2],,Percent,10.45
2022,Normal value,Units,National_Health_Accounts,Proportion of population with large household expenditures on health (greater than 25%) as a share of total household expenditure or income [3.8.2],,Percent,0.0
